Sample	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr19_1260000_1265000-chr19_1205000_1210000	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0.970877	0.177057	0
chr19_12870000_12875000-chr19_12910000_12915000	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	-0.313925	0.837753	0
chr19_12920000_12925000-chr19_13045000_13050000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0.227511	4.94702	0
chr19_13240000_13245000-chr19_13385000_13390000	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	-0.387633	0.002158	0
chr19_13935000_13940000-chr19_13885000_13890000	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.36431	2.4459	0
chr19_13950000_13955000-chr19_13885000_13890000	1	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0.499752	2.4459	0
chr19_13970000_13975000-chr19_14180000_14185000	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0.758131	0.286984	0
chr19_14465000_14470000-chr19_14180000_14185000	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0.446379	0.286984	0
chr19_14675000_14680000-chr19_14595000_14600000	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.120425	0.204011	0
chr19_16170000_16175000-chr19_16295000_16300000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0.242824	1.36185	0
chr19_1630000_1635000-chr19_1275000_1280000	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	-0.299246	0.251398	0
chr19_16885000_16890000-chr19_16295000_16300000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0.241991	1.36185	0
chr19_17225000_17230000-chr19_17335000_17340000	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.123424	0	0
chr19_17840000_17845000-chr19_18060000_18065000	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0.253812	0.006551	0
chr19_2375000_2380000-chr19_2215000_2220000	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.390706	0.094858	0
chr19_2650000_2655000-chr19_2815000_2820000	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0.529348	0.017902	0
chr19_2675000_2680000-chr19_2785000_2790000	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.754509	0.569552	0
chr19_2730000_2735000-chr19_2785000_2790000	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.0730864	0.569552	0
chr19_2955000_2960000-chr19_3090000_3095000	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	-0.404884	0.026194	0
chr19_3110000_3115000-chr19_3705000_3710000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.211921	0.001098	0
chr19_3115000_3120000-chr19_2815000_2820000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0.434591	0.017902	0
chr19_3305000_3310000-chr19_3625000_3630000	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	-0.21119	0.090887	0
chr19_33190000_33195000-chr19_33070000_33075000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.213462	1.1312	0
chr19_3485000_3490000-chr19_4300000_4305000	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.685628	0.010449	0
chr19_3550000_3555000-chr19_3700000_3705000	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0.705355	0.025067	0
chr19_36620000_36625000-chr19_36520000_36525000	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0.321076	0.005844	0
chr19_37005000_37010000-chr19_37095000_37100000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.304396	0.008866	0
chr19_37240000_37245000-chr19_37200000_37205000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr19_38440000_38445000-chr19_38085000_38090000	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.498083	0.026869	0
chr19_39160000_39165000-chr19_39100000_39105000	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0.381828	0.935525	0
chr19_39225000_39230000-chr19_39105000_39110000	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0.83142	2.35107	0
chr19_40910000_40915000-chr19_41105000_41110000	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0.655705	0.008094	0
chr19_4115000_4120000-chr19_3625000_3630000	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.765436	0.090887	0
chr19_42025000_42030000-chr19_41765000_41770000	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0.748035	0.500619	0
chr19_42145000_42150000-chr19_41930000_41935000	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0.00222711	0.000356	0
chr19_4235000_4240000-chr19_3785000_3790000	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.720809	0	0
chr19_42900000_42905000-chr19_43030000_43035000	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0.732773	0.251476	0
chr19_43070000_43075000-chr19_43030000_43035000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.381287	0.251476	0
chr19_4355000_4360000-chr19_4300000_4305000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.111111	0.010449	0
chr19_44510000_44515000-chr19_44285000_44290000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.369113	0.510544	0
chr19_45475000_45480000-chr19_45000000_45005000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0.348582	0.048977	0
chr19_45480000_45485000-chr19_45000000_45005000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0.348582	0.048977	0
chr19_45620000_45625000-chr19_46145000_46150000	0	1	1	0	1	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0.595184	0.204335	0
chr19_45855000_45860000-chr19_46010000_46015000	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.0981805	0.578515	0
chr19_46060000_46065000-chr19_46140000_46145000	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0.246804	0.204335	0
chr19_46065000_46070000-chr19_45980000_45985000	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0.756906	0.349092	0
chr19_46300000_46305000-chr19_46145000_46150000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.565664	0.204335	0
chr19_4695000_4700000-chr19_4790000_4795000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.219904	0.097814	0
chr19_47025000_47030000-chr19_47165000_47170000	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0.397191	0.038492	0
chr19_4710000_4715000-chr19_4790000_4795000	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0.0242314	0.097814	0
chr19_47120000_47125000-chr19_47165000_47170000	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0.778423	0.038492	0
chr19_47175000_47180000-chr19_47630000_47635000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.390515	1.70448	0
chr19_47200000_47205000-chr19_47165000_47170000	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0.230594	0.038492	0
chr19_4850000_4855000-chr19_4965000_4970000	1	1	1	0	1	1	0	0	1	0	0	1	1	0	0	1	1	1	0	1	-0.136259	0.136259	0
chr19_4875000_4880000-chr19_4965000_4970000	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0.601866	0.136259	0
chr19_49635000_49640000-chr19_49840000_49845000	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0.374499	0.187585	0
chr19_4990000_4995000-chr19_4475000_4480000	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0.127303	0.00065	0
chr19_50125000_50130000-chr19_50315000_50320000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	-0.323161	0	0
chr19_52140000_52145000-chr19_51325000_51330000	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0.320023	0.12446	0
chr19_52790000_52795000-chr19_52640000_52645000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.394578	0.99482	0
chr19_55640000_55645000-chr19_55855000_55860000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.214258	0.067699	0
chr19_55905000_55910000-chr19_55855000_55860000	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.202687	0.067699	0
chr19_55930000_55935000-chr19_55855000_55860000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.067699	0
chr19_56425000_56430000-chr19_56135000_56140000	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.276201	0.026394	0
chr19_5930000_5935000-chr19_5680000_5685000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.265385	0	0
chr19_6960000_6965000-chr19_6735000_6740000	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0.109411	0.509469	0
chr19_7475000_7480000-chr19_7290000_7295000	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	-0.298133	0	0
chr19_7855000_7860000-chr19_7740000_7745000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	-0.319334	0.334276	0
chr19_905000_910000-chr19_1020000_1025000	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0.837336	0.403162	0
chr19_940000_945000-chr19_855000_860000	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	-0.175145	0.00191	0
chr20_11255000_11260000-chr20_10650000_10655000	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.349597	0.060684	1
chr20_11520000_11525000-chr20_10650000_10655000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.253395	0.060684	1
chr20_11525000_11530000-chr20_10650000_10655000	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.164398	0.060684	1
chr20_1415000_1420000-chr20_1290000_1295000	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.879449	0.020602	1
chr20_15215000_15220000-chr20_14315000_14320000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1
chr20_17655000_17660000-chr20_17880000_17885000	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.558853	0	1
chr20_20840000_20845000-chr20_21480000_21485000	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0.66049	0	1
chr20_21025000_21030000-chr20_21480000_21485000	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0.223694	0	1
chr20_21215000_21220000-chr20_21480000_21485000	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0.268222	0	1
chr20_22315000_22320000-chr20_22665000_22670000	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.403903	0.000929	1
chr20_2330000_2335000-chr20_2430000_2435000	1	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.76523	0	1
chr20_23425000_23430000-chr20_23585000_23590000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.893	0	1
chr20_23975000_23980000-chr20_23775000_23780000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.84188	0	1
chr20_25375000_25380000-chr20_25280000_25285000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.16666	0	1
chr20_30440000_30445000-chr20_30535000_30540000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0.35364	0.89916	1
chr20_31105000_31110000-chr20_31235000_31240000	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.438573	0.000795	1
chr20_31105000_31110000-chr20_31365000_31370000	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.952827	0.004013	1
chr20_31260000_31265000-chr20_31365000_31370000	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0.538919	0.004013	1
chr20_32045000_32050000-chr20_32250000_32255000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0.0692554	0.034746	1
chr20_33120000_33125000-chr20_33290000_33295000	1	1	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.0793219	0.08044	1
chr20_33125000_33130000-chr20_33290000_33295000	1	1	1	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.212753	0.08044	1
chr20_33795000_33800000-chr20_33420000_33425000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.992226	0	1
chr20_33795000_33800000-chr20_33680000_33685000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.321438	0.661869	1
chr20_35825000_35830000-chr20_36155000_36160000	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	-0.499191	0.864764	1
chr20_35895000_35900000-chr20_36010000_36015000	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0.572756	0.613794	1
chr20_35895000_35900000-chr20_36155000_36160000	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0.543514	0.864764	1
chr20_36190000_36195000-chr20_36850000_36855000	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.849904	0	1
chr20_36195000_36200000-chr20_36850000_36855000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.212241	0	1
chr20_36685000_36690000-chr20_36850000_36855000	1	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.327889	0	1
chr20_36685000_36690000-chr20_37045000_37050000	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	-0.453707	0.012784	1
chr20_37270000_37275000-chr20_37375000_37380000	1	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	0.214659	0.195659	1
chr20_37275000_37280000-chr20_37375000_37380000	1	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	0.214659	0.195659	1
chr20_37505000_37510000-chr20_37430000_37435000	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0.56787	0.904796	1
chr20_37670000_37675000-chr20_37550000_37555000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.408045	0.517487	1
chr20_37670000_37675000-chr20_37555000_37560000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.304517	0.517487	1
chr20_37675000_37680000-chr20_37550000_37555000	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0.48812	0.517487	1
chr20_37675000_37680000-chr20_37555000_37560000	1	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0.397645	0.517487	1
chr20_38780000_38785000-chr20_39315000_39320000	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0.494318	0.000156	1
chr20_38785000_38790000-chr20_39315000_39320000	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.89436	0.000156	1
chr20_4060000_4065000-chr20_3775000_3780000	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0.785452	0.220713	1
chr20_4065000_4070000-chr20_3775000_3780000	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0.483923	0.220713	1
chr20_42315000_42320000-chr20_42165000_42170000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.177593	0	1
chr20_42745000_42750000-chr20_42935000_42940000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.612575	0.027291	1
chr20_42820000_42825000-chr20_42075000_42080000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.174269	0	1
chr20_42825000_42830000-chr20_42075000_42080000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.174269	0	1
chr20_43495000_43500000-chr20_43365000_43370000	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.221959	0	1
chr20_44065000_44070000-chr20_43990000_43995000	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	0.727353	0.333042	1
chr20_44765000_44770000-chr20_45035000_45040000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.39165	0	1
chr20_45185000_45190000-chr20_45315000_45320000	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	0.0013263	0.389564	1
chr20_4585000_4590000-chr20_5075000_5080000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.194462	0	1
chr20_45900000_45905000-chr20_46250000_46255000	1	1	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0.42876	1.56179	1
chr20_45900000_45905000-chr20_46255000_46260000	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0479259	1.56179	1
chr20_45905000_45910000-chr20_46250000_46255000	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.532534	1.56179	1
chr20_45905000_45910000-chr20_46255000_46260000	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.578506	1.56179	1
chr20_47235000_47240000-chr20_46415000_46420000	1	1	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.499821	0.014821	1
chr20_4740000_4745000-chr20_5075000_5080000	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.325477	0	1
chr20_48735000_48740000-chr20_48780000_48785000	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	-0.426956	0.00157	1
chr20_48735000_48740000-chr20_48785000_48790000	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.391525	0.00157	1
chr20_48795000_48800000-chr20_49190000_49195000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0.52416	0.000442	1
chr20_49070000_49075000-chr20_48595000_48600000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0.231307	0.002057	1
chr20_49075000_49080000-chr20_48595000_48600000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0.597586	0.002057	1
chr20_5185000_5190000-chr20_5425000_5430000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.999343	0.000766	1
chr20_52370000_52375000-chr20_52555000_52560000	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	1	0	0.922583	0.188201	1
chr20_52810000_52815000-chr20_52195000_52200000	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0.339644	0.788673	1
chr20_52815000_52820000-chr20_52195000_52200000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0.203564	0.788673	1
chr20_540000_545000-chr20_625000_630000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0.911205	0.223832	1
chr20_5760000_5765000-chr20_5510000_5515000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0.239362	0	1
chr20_5765000_5770000-chr20_5510000_5515000	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.872955	0	1
chr20_5765000_5770000-chr20_5550000_5555000	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.743425	1.97077	1
chr20_58170000_58175000-chr20_58425000_58430000	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.842518	0	1
chr20_61605000_61610000-chr20_61640000_61645000	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0.681949	0.020473	1
chr20_62485000_62490000-chr20_62335000_62340000	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.692334	0.236222	1
chr20_795000_800000-chr20_1090000_1095000	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.497162	0.387805	1
chr20_10535000_10540000-chr20_10650000_10655000	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.423868	0.060684	0
chr20_1120000_1125000-chr20_1290000_1295000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.213842	0.020602	0
chr20_1170000_1175000-chr20_1290000_1295000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.213842	0.020602	0
chr20_1480000_1485000-chr20_1355000_1360000	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	-0.559534	0	0
chr20_17295000_17300000-chr20_17640000_17645000	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0.238238	0.14359	0
chr20_19250000_19255000-chr20_18760000_18765000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	0
chr20_22310000_22315000-chr20_23060000_23065000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0.502107	0	0
chr20_22570000_22575000-chr20_22665000_22670000	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.111111	0.000929	0
chr20_2300000_2305000-chr20_3200000_3205000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.234175	0.469069	0
chr20_2380000_2385000-chr20_3200000_3205000	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	-0.351249	0.469069	0
chr20_24800000_24805000-chr20_24970000_24975000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.474541	0	0
chr20_30245000_30250000-chr20_30535000_30540000	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0.526745	0.89916	0
chr20_30885000_30890000-chr20_30535000_30540000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.429546	0.89916	0
chr20_31290000_31295000-chr20_31365000_31370000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.213885	0.004013	0
chr20_31980000_31985000-chr20_32305000_32310000	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.343027	0.056448	0
chr20_32365000_32370000-chr20_32270000_32275000	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0.718036	0	0
chr20_32420000_32425000-chr20_32305000_32310000	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.00661327	0.056448	0
chr20_32645000_32650000-chr20_32380000_32385000	1	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0.11008	0	0
chr20_32680000_32685000-chr20_33035000_33040000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.251745	0
chr20_32730000_32735000-chr20_32250000_32255000	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0.159682	0.034746	0
chr20_32995000_33000000-chr20_33290000_33295000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.39605	0.08044	0
chr20_33070000_33075000-chr20_33290000_33295000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.39605	0.08044	0
chr20_33205000_33210000-chr20_33290000_33295000	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.135116	0.08044	0
chr20_33475000_33480000-chr20_33290000_33295000	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.36841	0.08044	0
chr20_33595000_33600000-chr20_34250000_34255000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	-0.347452	0	0
chr20_33920000_33925000-chr20_33680000_33685000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.457091	0.661869	0
chr20_34865000_34870000-chr20_34820000_34825000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.298956	0.370001	0
chr20_3530000_3535000-chr20_3760000_3765000	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0.267445	0	0
chr20_36170000_36175000-chr20_37045000_37050000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.127473	0.012784	0
chr20_36685000_36690000-chr20_37555000_37560000	1	1	1	0	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0.114794	0.517487	0
chr20_3670000_3675000-chr20_3775000_3780000	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.479539	0.220713	0
chr20_37295000_37300000-chr20_37550000_37555000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.56355	0.517487	0
chr20_37300000_37305000-chr20_37430000_37435000	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.51507	0.904796	0
chr20_37455000_37460000-chr20_37555000_37560000	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	-0.180737	0.517487	0
chr20_37505000_37510000-chr20_37375000_37380000	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0.437635	0.195659	0
chr20_37835000_37840000-chr20_37550000_37555000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.56355	0.517487	0
chr20_37965000_37970000-chr20_37430000_37435000	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.108616	0.904796	0
chr20_3850000_3855000-chr20_3775000_3780000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	-0.322998	0.220713	0
chr20_39715000_39720000-chr20_39315000_39320000	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0.00599044	0.000156	0
